STATION,TIME,X,Y,VALUE
10011,2018031307,146.5315,-38.19428,8.8
10011,2018040121,146.5315,-38.19428,8.8
10011,2018040507,146.5315,-38.19428,8.8
10011,2018040604,146.5315,-38.19428,8.8
10011,2018041816,146.5315,-38.19428,8.8
10011,2018050607,146.5315,-38.19428,8.8
10011,2018050711,146.5315,-38.19428,8.8
10011,2018050906,146.5315,-38.19428,8.8
10011,2018051014,146.5315,-38.19428,8.8
10011,2018052514,146.5315,-38.19428,8.8
10011,2018052921,146.5315,-38.19428,8.8
10011,2018053010,146.5315,-38.19428,8.8
10011,2018053118,146.5315,-38.19428,8.8
10011,2018061401,146.5315,-38.19428,8.8
10011,2018062117,146.5315,-38.19428,8.8
10011,2018062510,146.5315,-38.19428,8.8
10011,2018070600,146.5315,-38.19428,8.8
10011,2018071207,146.5315,-38.19428,8.8
10011,2018072023,146.5315,-38.19428,8.8
10011,2018072101,146.5315,-38.19428,8.8
10011,2018072422,146.5315,-38.19428,8.8
10011,2018072503,146.5315,-38.19428,8.8
10011,2018080310,146.5315,-38.19428,8.8
10011,2018081004,146.5315,-38.19428,8.8
10011,2018081503,146.5315,-38.19428,8.8
10011,2018083004,146.5315,-38.19428,8.8
10011,2018083007,146.5315,-38.19428,8.8
10011,2018090208,146.5315,-38.19428,8.8
10011,2018091406,146.5315,-38.19428,8.8
10011,2018091408,146.5315,-38.19428,8.8
10011,2018092104,146.5315,-38.19428,8.8
10011,2018092904,146.5315,-38.19428,8.8
10011,2018092920,146.5315,-38.19428,8.8
10011,2018093002,146.5315,-38.19428,8.8
10011,2018093007,146.5315,-38.19428,8.8
10011,2018100209,146.5315,-38.19428,8.8
10011,2018100306,146.5315,-38.19428,8.8
10011,2018100307,146.5315,-38.19428,8.8
10011,2018111809,146.5315,-38.19428,8.8
10011,2018122000,146.5315,-38.19428,8.8
10011,2018122300,146.5315,-38.19428,8.8
10011,2018122507,146.5315,-38.19428,8.8
10011,2018122907,146.5315,-38.19428,8.8
10017,2018010117,146.4245,-38.22939,8.8
10017,2018012502,146.4245,-38.22939,8.8
10017,2018012515,146.4245,-38.22939,8.8
10017,2018012801,146.4245,-38.22939,8.8
10017,2018012802,146.4245,-38.22939,8.8
10017,2018020811,146.4245,-38.22939,8.8
10017,2018021103,146.4245,-38.22939,8.8
10017,2018021514,146.4245,-38.22939,8.8
10017,2018022523,146.4245,-38.22939,8.8
10017,2018031412,146.4245,-38.22939,8.8
10017,2018031413,146.4245,-38.22939,8.8
10017,2018031415,146.4245,-38.22939,8.8
10017,2018032112,146.4245,-38.22939,8.8
10017,2018032203,146.4245,-38.22939,8.8
10017,2018041215,146.4245,-38.22939,8.8
10017,2018041819,146.4245,-38.22939,8.8
10017,2018042005,146.4245,-38.22939,8.8
10017,2018051819,146.4245,-38.22939,8.8
10017,2018052219,146.4245,-38.22939,8.8
10017,2018060108,146.4245,-38.22939,8.8
10017,2018061300,146.4245,-38.22939,8.8
10017,2018061619,146.4245,-38.22939,8.8
10017,2018070520,146.4245,-38.22939,8.8
10017,2018071305,146.4245,-38.22939,8.8
10017,2018072516,146.4245,-38.22939,8.8
10017,2018081615,146.4245,-38.22939,8.8
10017,2018081717,146.4245,-38.22939,8.8
10017,2018081909,146.4245,-38.22939,8.8
10017,2018082703,146.4245,-38.22939,8.8
10017,2018090521,146.4245,-38.22939,8.8
10017,2018092301,146.4245,-38.22939,8.8
10017,2018092318,146.4245,-38.22939,8.8
10017,2018092522,146.4245,-38.22939,8.8
10017,2018092812,146.4245,-38.22939,8.8
10017,2018100510,146.4245,-38.22939,8.8
10017,2018101701,146.4245,-38.22939,8.8
10017,2018110620,146.4245,-38.22939,8.8
10017,2018110816,146.4245,-38.22939,8.8
10017,2018121010,146.4245,-38.22939,8.8
10017,2018122406,146.4245,-38.22939,8.8
10017,2018122805,146.4245,-38.22939,8.8
10017,2018123023,146.4245,-38.22939,8.8
10107,2018010202,144.3703,-38.17356,8.8
10107,2018010318,144.3703,-38.17356,8.8
10107,2018010704,144.3703,-38.17356,8.8
10107,2018011106,144.3703,-38.17356,8.8
10107,2018011914,144.3703,-38.17356,8.8
10107,2018012403,144.3703,-38.17356,8.8
10107,2018012820,144.3703,-38.17356,8.8
10107,2018021704,144.3703,-38.17356,8.8
10107,2018022406,144.3703,-38.17356,8.8
10107,2018022502,144.3703,-38.17356,8.8
10107,2018022511,144.3703,-38.17356,8.8
10107,2018031715,144.3703,-38.17356,8.8
10107,2018032115,144.3703,-38.17356,8.8
10107,2018033022,144.3703,-38.17356,8.8
10107,2018033114,144.3703,-38.17356,8.8
10107,2018040116,144.3703,-38.17356,8.8
10107,2018040208,144.3703,-38.17356,8.8
10107,2018040312,144.3703,-38.17356,8.8
10107,2018041404,144.3703,-38.17356,8.8
10107,2018041711,144.3703,-38.17356,8.8
10107,2018042807,144.3703,-38.17356,8.8
10107,2018050308,144.3703,-38.17356,8.8
10107,2018050416,144.3703,-38.17356,8.8
10107,2018051318,144.3703,-38.17356,8.8
10107,2018061015,144.3703,-38.17356,8.8
10107,2018062204,144.3703,-38.17356,8.8
10107,2018062521,144.3703,-38.17356,8.8
10107,2018062913,144.3703,-38.17356,8.8
10107,2018063017,144.3703,-38.17356,8.8
10107,2018070212,144.3703,-38.17356,8.8
10107,2018070304,144.3703,-38.17356,8.8
10107,2018070621,144.3703,-38.17356,8.8
10107,2018070813,144.3703,-38.17356,8.8
10107,2018071319,144.3703,-38.17356,8.8
10107,2018072021,144.3703,-38.17356,8.8
10107,2018072506,144.3703,-38.17356,8.8
10107,2018072507,144.3703,-38.17356,8.8
10107,2018080518,144.3703,-38.17356,8.8
10107,2018080920,144.3703,-38.17356,8.8
10107,2018081018,144.3703,-38.17356,8.8
10107,2018082410,144.3703,-38.17356,8.8
10107,2018091406,144.3703,-38.17356,8.8
10107,2018092719,144.3703,-38.17356,8.8
10107,2018100815,144.3703,-38.17356,8.8
10107,2018100917,144.3703,-38.17356,8.8
10107,2018102100,144.3703,-38.17356,8.8
10107,2018103022,144.3703,-38.17356,8.8
10107,2018110222,144.3703,-38.17356,8.8
10107,2018110513,144.3703,-38.17356,8.8
10107,2018110616,144.3703,-38.17356,8.8
10107,2018111305,144.3703,-38.17356,8.8
10107,2018112016,144.3703,-38.17356,8.8
10107,2018122911,144.3703,-38.17356,8.8
10217,2018010320,146.3873,-38.23929,8.8
10217,2018010610,146.3873,-38.23929,8.8
10217,2018011012,146.3873,-38.23929,8.8
10217,2018011205,146.3873,-38.23929,8.8
10217,2018011622,146.3873,-38.23929,8.8
10217,2018012410,146.3873,-38.23929,8.8
10217,2018012721,146.3873,-38.23929,8.8
10217,2018030212,146.3873,-38.23929,8.8
10217,2018032510,146.3873,-38.23929,8.8
10217,2018040101,146.3873,-38.23929,8.8
10217,2018042421,146.3873,-38.23929,8.8
10217,2018052323,146.3873,-38.23929,8.8
10217,2018052402,146.3873,-38.23929,8.8
10217,2018060420,146.3873,-38.23929,8.8
10217,2018061319,146.3873,-38.23929,8.8
10217,2018071506,146.3873,-38.23929,8.8
10217,2018072522,146.3873,-38.23929,8.8
10217,2018072722,146.3873,-38.23929,8.8
10217,2018072809,146.3873,-38.23929,8.8
10217,2018080223,146.3873,-38.23929,8.8
10217,2018080419,146.3873,-38.23929,8.8
10217,2018081623,146.3873,-38.23929,8.8
10217,2018081709,146.3873,-38.23929,8.8
10217,2018081710,146.3873,-38.23929,8.8
10217,2018090118,146.3873,-38.23929,8.8
10217,2018091021,146.3873,-38.23929,8.8
10217,2018091402,146.3873,-38.23929,8.8
10217,2018092222,146.3873,-38.23929,8.8
10217,2018092303,146.3873,-38.23929,8.8
10217,2018101620,146.3873,-38.23929,8.8
10217,2018110318,146.3873,-38.23929,8.8
10217,2018110403,146.3873,-38.23929,8.8
10217,2018111719,146.3873,-38.23929,8.8
10217,2018112322,146.3873,-38.23929,8.8
10217,2018112500,146.3873,-38.23929,8.8
10217,2018120803,146.3873,-38.23929,8.8
10217,2018122019,146.3873,-38.23929,8.8
10217,2018122701,146.3873,-38.23929,8.8
10217,2018122800,146.3873,-38.23929,8.8
10218,2018011704,146.2583,-38.18647,8.8
10218,2018012211,146.2583,-38.18647,8.8
10218,2018012300,146.2583,-38.18647,8.8
10218,2018020100,146.2583,-38.18647,8.8
10218,2018020811,146.2583,-38.18647,8.8
10218,2018021421,146.2583,-38.18647,8.8
10218,2018022406,146.2583,-38.18647,8.8
10218,2018022407,146.2583,-38.18647,8.8
10218,2018031015,146.2583,-38.18647,8.8
10218,2018031813,146.2583,-38.18647,8.8
10218,2018040120,146.2583,-38.18647,8.8
10218,2018040302,146.2583,-38.18647,8.8
10218,2018040819,146.2583,-38.18647,8.8
10218,2018042101,146.2583,-38.18647,8.8
10218,2018042104,146.2583,-38.18647,8.8
10218,2018042518,146.2583,-38.18647,8.8
10218,2018042519,146.2583,-38.18647,8.8
10218,2018042916,146.2583,-38.18647,8.8
10218,2018062304,146.2583,-38.18647,8.8
10218,2018062503,146.2583,-38.18647,8.8
10218,2018070206,146.2583,-38.18647,8.8
10218,2018072123,146.2583,-38.18647,8.8
10218,2018072503,146.2583,-38.18647,8.8
10218,2018072512,146.2583,-38.18647,8.8
10218,2018082703,146.2583,-38.18647,8.8
10218,2018090623,146.2583,-38.18647,8.8
10218,2018090718,146.2583,-38.18647,8.8
10218,2018091010,146.2583,-38.18647,8.8
10218,2018092817,146.2583,-38.18647,8.8
10218,2018100115,146.2583,-38.18647,8.8
10218,2018100118,146.2583,-38.18647,8.8
10218,2018101907,146.2583,-38.18647,8.8
10218,2018102518,146.2583,-38.18647,8.8
10218,2018102916,146.2583,-38.18647,8.8
10218,2018110319,146.2583,-38.18647,8.8
10218,2018110720,146.2583,-38.18647,8.8
10218,2018120117,146.2583,-38.18647,8.8
10219,2018010723,146.4149,-38.30431,8.8
10219,2018011107,146.4149,-38.30431,8.8
10219,2018011411,146.4149,-38.30431,8.8
10219,2018012110,146.4149,-38.30431,8.8
10219,2018012222,146.4149,-38.30431,8.8
10219,2018012518,146.4149,-38.30431,8.8
10219,2018012520,146.4149,-38.30431,8.8
10219,2018012804,146.4149,-38.30431,8.8
10219,2018021014,146.4149,-38.30431,8.8
10219,2018021412,146.4149,-38.30431,8.8
10219,2018030413,146.4149,-38.30431,8.8
10219,2018031617,146.4149,-38.30431,8.8
10219,2018032812,146.4149,-38.30431,8.8
10219,2018041111,146.4149,-38.30431,8.8
10219,2018041213,146.4149,-38.30431,8.8
10219,2018041315,146.4149,-38.30431,8.8
10219,2018041815,146.4149,-38.30431,8.8
10219,2018042207,146.4149,-38.30431,8.8
10219,2018050516,146.4149,-38.30431,8.8
10219,2018050520,146.4149,-38.30431,8.8
10219,2018050708,146.4149,-38.30431,8.8
10219,2018051714,146.4149,-38.30431,8.8
10219,2018052012,146.4149,-38.30431,8.8
10219,2018060804,146.4149,-38.30431,8.8
10219,2018070511,146.4149,-38.30431,8.8
10219,2018071415,146.4149,-38.30431,8.8
10219,2018071800,146.4149,-38.30431,8.8
10219,2018072023,146.4149,-38.30431,8.8
10219,2018082314,146.4149,-38.30431,8.8
10219,2018091117,146.4149,-38.30431,8.8
10219,2018091204,146.4149,-38.30431,8.8
10219,2018092803,146.4149,-38.30431,8.8
10219,2018101210,146.4149,-38.30431,8.8
10219,2018101907,146.4149,-38.30431,8.8
10219,2018102412,146.4149,-38.30431,8.8
10219,2018110401,146.4149,-38.30431,8.8
10219,2018120223,146.4149,-38.30431,8.8
10219,2018120701,146.4149,-38.30431,8.8
10219,2018120721,146.4149,-38.30431,8.8
10219,2018121323,146.4149,-38.30431,8.8
10219,2018121414,146.4149,-38.30431,8.8
10219,2018122112,146.4149,-38.30431,8.8
10219,2018122314,146.4149,-38.30431,8.8
10239,2018010519,144.97,-37.8074,8.8
10239,2018011104,144.97,-37.8074,8.8
10239,2018011601,144.97,-37.8074,8.8
10239,2018011612,144.97,-37.8074,8.8
10239,2018011620,144.97,-37.8074,8.8
10239,2018011901,144.97,-37.8074,8.8
10239,2018012311,144.97,-37.8074,8.8
10239,2018012415,144.97,-37.8074,8.8
10239,2018020704,144.97,-37.8074,8.8
10239,2018022500,144.97,-37.8074,8.8
10239,2018022515,144.97,-37.8074,8.8
10239,2018030616,144.97,-37.8074,8.8
10239,2018030618,144.97,-37.8074,8.8
10239,2018031112,144.97,-37.8074,8.8
10239,2018031315,144.97,-37.8074,8.8
10239,2018031609,144.97,-37.8074,8.8
10239,2018032816,144.97,-37.8074,8.8
10239,2018032916,144.97,-37.8074,8.8
10239,2018040213,144.97,-37.8074,8.8
10239,2018040616,144.97,-37.8074,8.8
10239,2018040719,144.97,-37.8074,8.8
10239,2018041700,144.97,-37.8074,8.8
10239,2018042400,144.97,-37.8074,8.8
10239,2018042910,144.97,-37.8074,8.8
10239,2018052000,144.97,-37.8074,8.8
10239,2018052220,144.97,-37.8074,8.8
10239,2018052415,144.97,-37.8074,8.8
10239,2018052820,144.97,-37.8074,8.8
10239,2018060914,144.97,-37.8074,8.8
10239,2018062514,144.97,-37.8074,8.8
10239,2018063017,144.97,-37.8074,8.8
10239,2018072413,144.97,-37.8074,8.8
10239,2018072517,144.97,-37.8074,8.8
10239,2018072700,144.97,-37.8074,8.8
10239,2018080203,144.97,-37.8074,8.8
10239,2018080719,144.97,-37.8074,8.8
10239,2018082308,144.97,-37.8074,8.8
10239,2018090323,144.97,-37.8074,8.8
10239,2018090413,144.97,-37.8074,8.8
10239,2018091219,144.97,-37.8074,8.8
10239,2018100308,144.97,-37.8074,8.8
10239,2018100520,144.97,-37.8074,8.8
10239,2018100603,144.97,-37.8074,8.8
10239,2018101116,144.97,-37.8074,8.8
10239,2018101217,144.97,-37.8074,8.8
10239,2018102609,144.97,-37.8074,8.8
10239,2018102611,144.97,-37.8074,8.8
10239,2018110104,144.97,-37.8074,8.8
10239,2018111415,144.97,-37.8074,8.8
10239,2018111510,144.97,-37.8074,8.8
10239,2018111815,144.97,-37.8074,8.8
10239,2018112108,144.97,-37.8074,8.8
10239,2018113015,144.97,-37.8074,8.8
10239,2018120516,144.97,-37.8074,8.8
10239,2018120615,144.97,-37.8074,8.8
10239,2018121205,144.97,-37.8074,8.8
10239,2018121315,144.97,-37.8074,8.8
10239,2018121711,144.97,-37.8074,8.8
10001,2018010718,145.0306,-37.77841,8.7
10001,2018010817,145.0306,-37.77841,8.7
10001,2018010900,145.0306,-37.77841,8.7
10001,2018011201,145.0306,-37.77841,8.7
10001,2018012414,145.0306,-37.77841,8.7
10001,2018012506,145.0306,-37.77841,8.7
10001,2018012906,145.0306,-37.77841,8.7
10001,2018020722,145.0306,-37.77841,8.7
10001,2018021409,145.0306,-37.77841,8.7
10001,2018021613,145.0306,-37.77841,8.7
10001,2018022501,145.0306,-37.77841,8.7
10001,2018022720,145.0306,-37.77841,8.7
10001,2018030419,145.0306,-37.77841,8.7
10001,2018031004,145.0306,-37.77841,8.7
10001,2018031514,145.0306,-37.77841,8.7
10001,2018031911,145.0306,-37.77841,8.7
10001,2018032620,145.0306,-37.77841,8.7
10001,2018033020,145.0306,-37.77841,8.7
10001,2018040212,145.0306,-37.77841,8.7
10001,2018040904,145.0306,-37.77841,8.7
10001,2018042500,145.0306,-37.77841,8.7
10001,2018042800,145.0306,-37.77841,8.7
10001,2018050605,145.0306,-37.77841,8.7
10001,2018051017,145.0306,-37.77841,8.7
10001,2018052917,145.0306,-37.77841,8.7
10001,2018060212,145.0306,-37.77841,8.7
10001,2018060818,145.0306,-37.77841,8.7
10001,2018061114,145.0306,-37.77841,8.7
10001,2018061511,145.0306,-37.77841,8.7
10001,2018062509,145.0306,-37.77841,8.7
10001,2018070814,145.0306,-37.77841,8.7
10001,2018070815,145.0306,-37.77841,8.7
10001,2018071617,145.0306,-37.77841,8.7
10001,2018071623,145.0306,-37.77841,8.7
10001,2018072000,145.0306,-37.77841,8.7
10001,2018072321,145.0306,-37.77841,8.7
10001,2018072702,145.0306,-37.77841,8.7
10001,2018081605,145.0306,-37.77841,8.7
10001,2018091617,145.0306,-37.77841,8.7
10001,2018092609,145.0306,-37.77841,8.7
10001,2018100201,145.0306,-37.77841,8.7
10001,2018100214,145.0306,-37.77841,8.7
10001,2018100421,145.0306,-37.77841,8.7
10001,2018100501,145.0306,-37.77841,8.7
10001,2018101323,145.0306,-37.77841,8.7
10001,2018110719,145.0306,-37.77841,8.7
10001,2018111021,145.0306,-37.77841,8.7
10001,2018111614,145.0306,-37.77841,8.7
10001,2018111819,145.0306,-37.77841,8.7
10001,2018112410,145.0306,-37.77841,8.7
10001,2018120601,145.0306,-37.77841,8.7
10001,2018120711,145.0306,-37.77841,8.7
10001,2018120719,145.0306,-37.77841,8.7
10001,2018120817,145.0306,-37.77841,8.7
10001,2018121309,145.0306,-37.77841,8.7
10001,2018121405,145.0306,-37.77841,8.7
10001,2018122004,145.0306,-37.77841,8.7
10003,2018010519,144.8728,-37.80488,8.7
10003,2018010721,144.8728,-37.80488,8.7
10003,2018010722,144.8728,-37.80488,8.7
10003,2018011015,144.8728,-37.80488,8.7
10003,2018011209,144.8728,-37.80488,8.7
10003,2018012914,144.8728,-37.80488,8.7
10003,2018012915,144.8728,-37.80488,8.7
10003,2018020110,144.8728,-37.80488,8.7
10003,2018020712,144.8728,-37.80488,8.7
10003,2018021019,144.8728,-37.80488,8.7
10003,2018021316,144.8728,-37.80488,8.7
10003,2018022122,144.8728,-37.80488,8.7
10003,2018030317,144.8728,-37.80488,8.7
10003,2018030709,144.8728,-37.80488,8.7
10003,2018030815,144.8728,-37.80488,8.7
10003,2018031501,144.8728,-37.80488,8.7
10003,2018032006,144.8728,-37.80488,8.7
10003,2018032920,144.8728,-37.80488,8.7
10003,2018040412,144.8728,-37.80488,8.7
10003,2018040601,144.8728,-37.80488,8.7
10003,2018041014,144.8728,-37.80488,8.7
10003,2018050315,144.8728,-37.80488,8.7
10003,2018051008,144.8728,-37.80488,8.7
10003,2018052404,144.8728,-37.80488,8.7
10003,2018052907,144.8728,-37.80488,8.7
10003,2018060703,144.8728,-37.80488,8.7
10003,2018070103,144.8728,-37.80488,8.7
10003,2018071207,144.8728,-37.80488,8.7
10003,2018071601,144.8728,-37.80488,8.7
10003,2018071914,144.8728,-37.80488,8.7
10003,2018072120,144.8728,-37.80488,8.7
10003,2018072818,144.8728,-37.80488,8.7
10003,2018080116,144.8728,-37.80488,8.7
10003,2018080202,144.8728,-37.80488,8.7
10003,2018080900,144.8728,-37.80488,8.7
10003,2018080909,144.8728,-37.80488,8.7
10003,2018081512,144.8728,-37.80488,8.7
10003,2018082117,144.8728,-37.80488,8.7
10003,2018082307,144.8728,-37.80488,8.7
10003,2018090413,144.8728,-37.80488,8.7
10003,2018091209,144.8728,-37.80488,8.7
10003,2018091708,144.8728,-37.80488,8.7
10003,2018092701,144.8728,-37.80488,8.7
10003,2018092921,144.8728,-37.80488,8.7
10003,2018100118,144.8728,-37.80488,8.7
10003,2018100212,144.8728,-37.80488,8.7
10003,2018100423,144.8728,-37.80488,8.7
10003,2018100617,144.8728,-37.80488,8.7
10003,2018121521,144.8728,-37.80488,8.7
10011,2018011109,146.5315,-38.19428,8.7
10011,2018011113,146.5315,-38.19428,8.7
10011,2018011601,146.5315,-38.19428,8.7
10011,2018012410,146.5315,-38.19428,8.7
10011,2018012621,146.5315,-38.19428,8.7
10011,2018022208,146.5315,-38.19428,8.7
10011,2018022215,146.5315,-38.19428,8.7
10011,2018030605,146.5315,-38.19428,8.7
10011,2018040200,146.5315,-38.19428,8.7
10011,2018040821,146.5315,-38.19428,8.7
10011,2018041202,146.5315,-38.19428,8.7
10011,2018042105,146.5315,-38.19428,8.7
10011,2018042705,146.5315,-38.19428,8.7
10011,2018050803,146.5315,-38.19428,8.7
10011,2018052318,146.5315,-38.19428,8.7
10011,2018052615,146.5315,-38.19428,8.7
10011,2018060107,146.5315,-38.19428,8.7
10011,2018060504,146.5315,-38.19428,8.7
10011,2018060802,146.5315,-38.19428,8.7
10011,2018061209,146.5315,-38.19428,8.7
10011,2018062320,146.5315,-38.19428,8.7
10011,2018062419,146.5315,-38.19428,8.7
10011,2018062506,146.5315,-38.19428,8.7
10011,2018070512,146.5315,-38.19428,8.7
10011,2018072108,146.5315,-38.19428,8.7
10011,2018072817,146.5315,-38.19428,8.7
10011,2018080113,146.5315,-38.19428,8.7
10011,2018080308,146.5315,-38.19428,8.7
10011,2018080807,146.5315,-38.19428,8.7
10011,2018081007,146.5315,-38.19428,8.7
10011,2018082321,146.5315,-38.19428,8.7
10011,2018082918,146.5315,-38.19428,8.7
10011,2018090101,146.5315,-38.19428,8.7
10011,2018090206,146.5315,-38.19428,8.7
10011,2018090509,146.5315,-38.19428,8.7
10011,2018091001,146.5315,-38.19428,8.7
10011,2018091501,146.5315,-38.19428,8.7
10011,2018091700,146.5315,-38.19428,8.7
10011,2018092103,146.5315,-38.19428,8.7
10011,2018092703,146.5315,-38.19428,8.7
10011,2018092921,146.5315,-38.19428,8.7
10011,2018100117,146.5315,-38.19428,8.7
10011,2018112022,146.5315,-38.19428,8.7
10011,2018112823,146.5315,-38.19428,8.7
10011,2018113016,146.5315,-38.19428,8.7
10011,2018120316,146.5315,-38.19428,8.7
10011,2018121403,146.5315,-38.19428,8.7
10011,2018122407,146.5315,-38.19428,8.7
10011,2018122612,146.5315,-38.19428,8.7
10011,2018122908,146.5315,-38.19428,8.7
10011,2018123114,146.5315,-38.19428,8.7
10017,2018011406,146.4245,-38.22939,8.7
10017,2018021812,146.4245,-38.22939,8.7
10017,2018033119,146.4245,-38.22939,8.7
10017,2018041013,146.4245,-38.22939,8.7
10017,2018042505,146.4245,-38.22939,8.7
10017,2018042814,146.4245,-38.22939,8.7
10017,2018042819,146.4245,-38.22939,8.7
10017,2018060217,146.4245,-38.22939,8.7
10017,2018060321,146.4245,-38.22939,8.7
10017,2018061116,146.4245,-38.22939,8.7
10017,2018061716,146.4245,-38.22939,8.7
10017,2018070118,146.4245,-38.22939,8.7
10017,2018070710,146.4245,-38.22939,8.7
10017,2018071509,146.4245,-38.22939,8.7
10017,2018081923,146.4245,-38.22939,8.7
10017,2018082302,146.4245,-38.22939,8.7
10017,2018082700,146.4245,-38.22939,8.7
10017,2018090519,146.4245,-38.22939,8.7
10017,2018092219,146.4245,-38.22939,8.7
10017,2018092309,146.4245,-38.22939,8.7
10017,2018092617,146.4245,-38.22939,8.7
10017,2018092920,146.4245,-38.22939,8.7
10017,2018100701,146.4245,-38.22939,8.7
10017,2018100705,146.4245,-38.22939,8.7
10017,2018102718,146.4245,-38.22939,8.7
10017,2018110715,146.4245,-38.22939,8.7
10017,2018110818,146.4245,-38.22939,8.7
10017,2018111508,146.4245,-38.22939,8.7
10017,2018111919,146.4245,-38.22939,8.7
10017,2018120215,146.4245,-38.22939,8.7
10017,2018122623,146.4245,-38.22939,8.7
10107,2018010211,144.3703,-38.17356,8.7
10107,2018011801,144.3703,-38.17356,8.7
10107,2018012006,144.3703,-38.17356,8.7
10107,2018012411,144.3703,-38.17356,8.7
10107,2018012510,144.3703,-38.17356,8.7
10107,2018012702,144.3703,-38.17356,8.7
10107,2018012908,144.3703,-38.17356,8.7
10107,2018020621,144.3703,-38.17356,8.7
10107,2018020622,144.3703,-38.17356,8.7
10107,2018021608,144.3703,-38.17356,8.7
10107,2018021907,144.3703,-38.17356,8.7
10107,2018022607,144.3703,-38.17356,8.7
10107,2018030803,144.3703,-38.17356,8.7
10107,2018032020,144.3703,-38.17356,8.7
10107,2018042711,144.3703,-38.17356,8.7
10107,2018052608,144.3703,-38.17356,8.7
10107,2018052710,144.3703,-38.17356,8.7
10107,2018060323,144.3703,-38.17356,8.7
10107,2018060800,144.3703,-38.17356,8.7
10107,2018061501,144.3703,-38.17356,8.7
10107,2018061714,144.3703,-38.17356,8.7
10107,2018070411,144.3703,-38.17356,8.7
10107,2018070504,144.3703,-38.17356,8.7
10107,2018070513,144.3703,-38.17356,8.7
10107,2018070517,144.3703,-38.17356,8.7
10107,2018070702,144.3703,-38.17356,8.7
10107,2018070819,144.3703,-38.17356,8.7
10107,2018071200,144.3703,-38.17356,8.7
10107,2018072203,144.3703,-38.17356,8.7
10107,2018072409,144.3703,-38.17356,8.7
10107,2018072411,144.3703,-38.17356,8.7
10107,2018072510,144.3703,-38.17356,8.7
10107,2018080105,144.3703,-38.17356,8.7
10107,2018080300,144.3703,-38.17356,8.7
10107,2018081009,144.3703,-38.17356,8.7
10107,2018081315,144.3703,-38.17356,8.7
10107,2018082716,144.3703,-38.17356,8.7
10107,2018083011,144.3703,-38.17356,8.7
10107,2018090402,144.3703,-38.17356,8.7
10107,2018091720,144.3703,-38.17356,8.7
10107,2018092102,144.3703,-38.17356,8.7
10107,2018092717,144.3703,-38.17356,8.7
10107,2018100712,144.3703,-38.17356,8.7
10107,2018101007,144.3703,-38.17356,8.7
10107,2018102013,144.3703,-38.17356,8.7
10107,2018102716,144.3703,-38.17356,8.7
10107,2018111822,144.3703,-38.17356,8.7
10107,2018122520,144.3703,-38.17356,8.7
10217,2018010319,146.3873,-38.23929,8.7
10217,2018010804,146.3873,-38.23929,8.7
10217,2018011204,146.3873,-38.23929,8.7
10217,2018011820,146.3873,-38.23929,8.7
10217,2018011904,146.3873,-38.23929,8.7
10217,2018012505,146.3873,-38.23929,8.7
10217,2018012603,146.3873,-38.23929,8.7
10217,2018020905,146.3873,-38.23929,8.7
10217,2018021616,146.3873,-38.23929,8.7
10217,2018021812,146.3873,-38.23929,8.7
10217,2018022312,146.3873,-38.23929,8.7
10217,2018031020,146.3873,-38.23929,8.7
10217,2018032501,146.3873,-38.23929,8.7
10217,2018040414,146.3873,-38.23929,8.7
10217,2018041215,146.3873,-38.23929,8.7
10217,2018050319,146.3873,-38.23929,8.7
10217,2018051523,146.3873,-38.23929,8.7
10217,2018052401,146.3873,-38.23929,8.7
10217,2018052505,146.3873,-38.23929,8.7
10217,2018060421,146.3873,-38.23929,8.7
10217,2018062016,146.3873,-38.23929,8.7
10217,2018070103,146.3873,-38.23929,8.7
10217,2018070500,146.3873,-38.23929,8.7
10217,2018071109,146.3873,-38.23929,8.7
10217,2018071510,146.3873,-38.23929,8.7
10217,2018072805,146.3873,-38.23929,8.7
10217,2018072806,146.3873,-38.23929,8.7
10217,2018080219,146.3873,-38.23929,8.7
10217,2018080718,146.3873,-38.23929,8.7
10217,2018081110,146.3873,-38.23929,8.7
10217,2018082418,146.3873,-38.23929,8.7
10217,2018082808,146.3873,-38.23929,8.7
10217,2018082909,146.3873,-38.23929,8.7
10217,2018091609,146.3873,-38.23929,8.7
10217,2018100119,146.3873,-38.23929,8.7
10217,2018100318,146.3873,-38.23929,8.7
10217,2018100720,146.3873,-38.23929,8.7
10217,2018102320,146.3873,-38.23929,8.7
10217,2018102421,146.3873,-38.23929,8.7
10217,2018120720,146.3873,-38.23929,8.7
10217,2018120814,146.3873,-38.23929,8.7
10217,2018121600,146.3873,-38.23929,8.7
10218,2018010111,146.2583,-38.18647,8.7
10218,2018011113,146.2583,-38.18647,8.7
10218,2018012319,146.2583,-38.18647,8.7
10218,2018021717,146.2583,-38.18647,8.7
10218,2018022118,146.2583,-38.18647,8.7
10218,2018022317,146.2583,-38.18647,8.7
10218,2018022618,146.2583,-38.18647,8.7
10218,2018022620,146.2583,-38.18647,8.7
10218,2018022813,146.2583,-38.18647,8.7
10218,2018030114,146.2583,-38.18647,8.7
10218,2018031200,146.2583,-38.18647,8.7
10218,2018031211,146.2583,-38.18647,8.7
10218,2018031512,146.2583,-38.18647,8.7
10218,2018031902,146.2583,-38.18647,8.7
10218,2018032009,146.2583,-38.18647,8.7
10218,2018033118,146.2583,-38.18647,8.7
10218,2018040514,146.2583,-38.18647,8.7
